pack_name,file_number,file_name,directory,directory_depth_1,directory_depth_2,directory_depth_3,base_name,payload_offset,stored_bytes,compression_flag,compression_method,frame_offset,original_bytes,original_size_source,compression_ratio_percent,content_prefix_hex,decompression_status,decompression_error
terrain4.pack,7345,terrain\tiles\battle\gen_plains\2x3_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x3_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,147805987,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7421,terrain\tiles\battle\gen_plains\2x3_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x3_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,148765570,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7422,terrain\tiles\battle\gen_plains\2x3_b\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x3_b,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,148765610,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7497,terrain\tiles\battle\gen_plains\2x3_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x3_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,149709581,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7498,terrain\tiles\battle\gen_plains\2x3_c\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x3_c,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,149709621,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7574,terrain\tiles\battle\gen_plains\2x4_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x4_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,150825539,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7575,terrain\tiles\battle\gen_plains\2x4_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x4_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,150825579,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7650,terrain\tiles\battle\gen_plains\2x4_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x4_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,152043414,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7651,terrain\tiles\battle\gen_plains\2x4_b\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x4_b,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,152043454,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7724,terrain\tiles\battle\gen_plains\2x4_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x4_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,153317064,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7725,terrain\tiles\battle\gen_plains\2x4_c\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x4_c,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,153317104,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7800,terrain\tiles\battle\gen_plains\2x5_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x5_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,154794504,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7801,terrain\tiles\battle\gen_plains\2x5_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x5_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,154794544,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7876,terrain\tiles\battle\gen_plains\2x5_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x5_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,156344704,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7877,terrain\tiles\battle\gen_plains\2x5_b\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x5_b,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,156344744,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7953,terrain\tiles\battle\gen_plains\2x5_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x5_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,157918147,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,7954,terrain\tiles\battle\gen_plains\2x5_c\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x5_c,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,157918187,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8030,terrain\tiles\battle\gen_plains\2x6_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x6_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,159611512,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8031,terrain\tiles\battle\gen_plains\2x6_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x6_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,159611552,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8106,terrain\tiles\battle\gen_plains\2x6_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x6_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,161358042,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8107,terrain\tiles\battle\gen_plains\2x6_b\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x6_b,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,161358082,3236,1,LZ4,4,4934,decompressed-payload,65.59,524d563207000000010000000000000000000000000000000000000000000000,ok,
terrain4.pack,8181,terrain\tiles\battle\gen_plains\2x6_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\2x6_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,163099710,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8182,terrain\tiles\battle\gen_plains\2x6_c\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\2x6_c,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,163099750,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8258,terrain\tiles\battle\gen_plains\3x4_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\3x4_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,165016321,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8259,terrain\tiles\battle\gen_plains\3x4_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\3x4_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,165016361,2811,1,LZ4,4,4374,decompressed-payload,64.27,524d563207000000010000000000000000000000000000000000000000000000,ok,
terrain4.pack,8333,terrain\tiles\battle\gen_plains\3x4_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\3x4_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,166826690,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8334,terrain\tiles\battle\gen_plains\3x4_b\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\3x4_b,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,166826730,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8409,terrain\tiles\battle\gen_plains\3x4_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\3x4_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,168482603,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8410,terrain\tiles\battle\gen_plains\3x4_c\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\3x4_c,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,168482643,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8485,terrain\tiles\battle\gen_plains\6x8_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\6x8_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,173580963,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8486,terrain\tiles\battle\gen_plains\6x8_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\6x8_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,173581003,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8562,terrain\tiles\battle\gen_plains\6x8_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\6x8_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,179870347,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8563,terrain\tiles\battle\gen_plains\6x8_b\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\6x8_b,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,179870387,13630,1,LZ4,4,18810,decompressed-payload,72.46,524d563207000000010000000000000000000000000000000000000000000000,ok,
terrain4.pack,8635,terrain\tiles\battle\gen_plains\6x8_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_plains\6x8_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,186471278,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8636,terrain\tiles\battle\gen_plains\6x8_c\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_plains\6x8_c,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,186471318,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8676,terrain\tiles\battle\gen_sea\1x1_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_sea\1x1_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,188360154,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8716,terrain\tiles\battle\gen_sea\2x2_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_sea\2x2_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,188429706,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8756,terrain\tiles\battle\gen_sea\4x4_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_sea\4x4_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,188658245,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8794,terrain\tiles\battle\gen_sea\8x8_a\shadow_mesh.rigid_model_v2,terrain\tiles\battle\gen_sea\8x8_a,terrain,terrain\tiles,terrain\tiles\battle,shadow_mesh.rigid_model_v2,189488639,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8867,terrain\tiles\battle\gen_snowy_forest_inner\1x1_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x1_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,189909373,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,8952,terrain\tiles\battle\gen_snowy_forest_inner\1x1_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x1_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,190367237,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9037,terrain\tiles\battle\gen_snowy_forest_inner\1x1_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x1_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,190828393,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9122,terrain\tiles\battle\gen_snowy_forest_inner\1x1_d\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x1_d,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,191300400,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9207,terrain\tiles\battle\gen_snowy_forest_inner\1x1_e\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x1_e,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,191767350,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9291,terrain\tiles\battle\gen_snowy_forest_inner\1x2_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x2_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,192480202,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9376,terrain\tiles\battle\gen_snowy_forest_inner\1x3_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x3_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,193467918,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9460,terrain\tiles\battle\gen_snowy_forest_inner\1x4_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x4_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,194843569,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9545,terrain\tiles\battle\gen_snowy_forest_inner\1x5_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x5_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,196419447,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9630,terrain\tiles\battle\gen_snowy_forest_inner\1x8_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x8_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,198606555,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9715,terrain\tiles\battle\gen_snowy_forest_inner\1x8_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x8_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,201113580,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9800,terrain\tiles\battle\gen_snowy_forest_inner\1x8_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\1x8_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,203600051,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9885,terrain\tiles\battle\gen_snowy_forest_inner\2x2_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x2_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,205266600,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,9970,terrain\tiles\battle\gen_snowy_forest_inner\2x2_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x2_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,206716047,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10055,terrain\tiles\battle\gen_snowy_forest_inner\2x2_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x2_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,208131434,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10140,terrain\tiles\battle\gen_snowy_forest_inner\2x2_d\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x2_d,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,209534235,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10225,terrain\tiles\battle\gen_snowy_forest_inner\2x2_e\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x2_e,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,210969486,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10310,terrain\tiles\battle\gen_snowy_forest_inner\2x3_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x3_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,212721795,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10395,terrain\tiles\battle\gen_snowy_forest_inner\2x4_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x4_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,215062935,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10480,terrain\tiles\battle\gen_snowy_forest_inner\2x5_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x5_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,217842643,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10565,terrain\tiles\battle\gen_snowy_forest_inner\2x6_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x6_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,221102643,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10650,terrain\tiles\battle\gen_snowy_forest_inner\2x6_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\2x6_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,224698284,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10735,terrain\tiles\battle\gen_snowy_forest_inner\3x4_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\3x4_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,227995569,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10820,terrain\tiles\battle\gen_snowy_forest_inner\3x4_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\3x4_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,231131432,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10905,terrain\tiles\battle\gen_snowy_forest_inner\4x4_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\4x4_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,235253053,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,10990,terrain\tiles\battle\gen_snowy_forest_inner\4x4_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\4x4_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,239501168,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11075,terrain\tiles\battle\gen_snowy_forest_inner\4x4_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\4x4_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,243803649,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11160,terrain\tiles\battle\gen_snowy_forest_inner\4x4_d\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\4x4_d,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,248210949,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11245,terrain\tiles\battle\gen_snowy_forest_inner\4x4_e\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\4x4_e,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,252522023,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11330,terrain\tiles\battle\gen_snowy_forest_inner\6x8_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\6x8_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,260958959,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11415,terrain\tiles\battle\gen_snowy_forest_inner\6x8_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\6x8_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,271702176,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11500,terrain\tiles\battle\gen_snowy_forest_inner\6x8_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_forest_inner\6x8_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,282689736,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11567,terrain\tiles\battle\gen_snowy_plains\1x1_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_plains\1x1_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,286055757,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11637,terrain\tiles\battle\gen_snowy_plains\1x1_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_plains\1x1_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,286277691,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11695,terrain\tiles\battle\gen_snowy_plains\1x1_c\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_plains\1x1_c,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,286534264,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11748,terrain\tiles\battle\gen_snowy_plains\1x2_a\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_plains\1x2_a,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,286915623,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
terrain4.pack,11802,terrain\tiles\battle\gen_snowy_plains\1x2_b\river_mesh.wsmodel.rigid_model_v2,terrain\tiles\battle\gen_snowy_plains\1x2_b,terrain,terrain\tiles,terrain\tiles\battle,river_mesh.wsmodel.rigid_model_v2,287507014,40,1,LZ4,4,140,decompressed-payload,28.57,524d563207000000000000000000000000000000000000000000000000000000,ok,
