pack_name,file_number,file_path,stored_bytes,is_compressed,compression_method,compression_frame_offset,payload_offset
anim2.pack,73569,animations\battle\humanoid06f\herald\locomotion\hu06f_herald_2handed_sword_walk_1_01.anim,10074,1,ZSTD,4,385883126
anim2.pack,73570,animations\battle\humanoid06f\herald\locomotion\hu06f_herald_2handed_sword_walk_2_01.anim,8873,1,ZSTD,4,385893200
anim2.pack,73571,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_step_backward_01.anim,5373,1,ZSTD,4,385902073
anim2.pack,73572,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_step_forward_01.anim,5353,1,ZSTD,4,385907446
anim2.pack,73573,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_step_left_01.anim,5276,1,ZSTD,4,385912799
anim2.pack,73574,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_step_right_01.anim,5270,1,ZSTD,4,385918075
anim2.pack,73575,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_turn_left_180_01.anim,6394,1,ZSTD,4,385923345
anim2.pack,73576,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_turn_left_45_01.anim,4966,1,ZSTD,4,385929739
anim2.pack,73577,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_turn_left_90_01.anim,5335,1,ZSTD,4,385934705
anim2.pack,73578,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_turn_right_180_01.anim,6567,1,ZSTD,4,385940040
anim2.pack,73579,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_turn_right_45_01.anim,5002,1,ZSTD,4,385946607
anim2.pack,73580,animations\battle\humanoid06f\herald\movement\hu06f_herald_2handed_sword_turn_right_90_01.anim,4714,1,ZSTD,4,385951609
anim2.pack,73581,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_affirmative_01.anim,8046,1,ZSTD,4,385956323
anim2.pack,73582,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_stand_01.anim,8049,1,ZSTD,4,385964369
anim2.pack,73583,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_stand_idle_01.anim,19825,1,ZSTD,4,385972418
anim2.pack,73584,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_stand_idle_02.anim,18923,1,ZSTD,4,385992243
anim2.pack,73586,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_stand_idle_03.anim,14369,1,ZSTD,4,386011191
anim2.pack,73587,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_stand_idle_04.anim,15741,1,ZSTD,4,386025560
anim2.pack,73588,animations\battle\humanoid06f\herald\stand\hu06f_herald_2handed_sword_stand_idle_05.anim,14060,1,ZSTD,4,386041301
anim2.pack,73589,animations\battle\humanoid06f\retarget\death\hu6f_vs_hu10_skarbrand_death_01.anim,23478,1,ZSTD,4,386055361
anim2.pack,73592,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_01.anim,26243,1,ZSTD,4,386079346
anim2.pack,73594,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_02.anim,14045,1,ZSTD,4,386105805
anim2.pack,73596,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_03.anim,15439,1,ZSTD,4,386120066
anim2.pack,73598,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_04.anim,16621,1,ZSTD,4,386135721
anim2.pack,73600,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_05.anim,11707,1,ZSTD,4,386152558
anim2.pack,73602,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_06.anim,13335,1,ZSTD,4,386164481
anim2.pack,73604,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_07.anim,16515,1,ZSTD,4,386178032
anim2.pack,73606,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_attack_08.anim,20016,1,ZSTD,4,386194763
anim2.pack,73608,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_jumping_attack_01.anim,15350,1,ZSTD,4,386214995
anim2.pack,73610,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_01.anim,20922,1,ZSTD,4,386230561
anim2.pack,73612,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_02.anim,12734,1,ZSTD,4,386251508
anim2.pack,73614,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_03.anim,15610,1,ZSTD,4,386264305
anim2.pack,73616,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_04.anim,15490,1,ZSTD,4,386279978
anim2.pack,73618,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_05.anim,10057,1,ZSTD,4,386295684
anim2.pack,73620,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_06.anim,14225,1,ZSTD,4,386305957
anim2.pack,73622,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_07.anim,18505,1,ZSTD,4,386320398
anim2.pack,73624,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_attack_08.anim,19120,1,ZSTD,4,386339119
anim2.pack,73626,animations\battle\humanoid06f\rider\bloodthrone_01\attacks\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_jumping_attack_01.anim,15888,1,ZSTD,4,386358455
anim2.pack,73628,animations\battle\humanoid06f\rider\bloodthrone_01\campaign\rider\cam_wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_death_02.anim,8426,1,ZSTD,4,386374546
anim2.pack,73629,animations\battle\humanoid06f\rider\bloodthrone_01\campaign\rider\cam_wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_defend_back_01.anim,8950,1,ZSTD,4,386382972
anim2.pack,73630,animations\battle\humanoid06f\rider\bloodthrone_01\campaign\rider\cam_wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_run_01.anim,13148,1,ZSTD,4,386391922
anim2.pack,73631,animations\battle\humanoid06f\rider\bloodthrone_01\campaign\rider\cam_wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_stand_01.anim,9603,1,ZSTD,4,386405070
anim2.pack,73632,animations\battle\humanoid06f\rider\bloodthrone_01\campaign\rider\cam_wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_stand_idle_01.anim,14620,1,ZSTD,4,386414673
anim2.pack,73633,animations\battle\humanoid06f\rider\bloodthrone_01\campaign\rider\cam_wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_stand_idle_02.anim,34196,1,ZSTD,4,386429293
anim2.pack,73634,animations\battle\humanoid06f\rider\bloodthrone_01\death\wh3_wm_bloodshrine01_hu6f_herald_of_khorne_rider_death_01.anim,15017,1,ZSTD,4,386463489
anim2.pack,73635,animations\battle\humanoid06f\rider\bloodthrone_01\death\wh3_wm_bloodshrine01_hu6f_herald_of_khorne_rider_death_02.anim,20466,1,ZSTD,4,386478506
anim2.pack,73636,animations\battle\humanoid06f\rider\bloodthrone_01\death\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_death_01.anim,14462,1,ZSTD,4,386498972
anim2.pack,73638,animations\battle\humanoid06f\rider\bloodthrone_01\death\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_death_02.anim,18385,1,ZSTD,4,386513650
anim2.pack,73640,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodshrine01_hu6f_herald_of_khorne_rider_defend_back_01.anim,7774,1,ZSTD,4,386532251
anim2.pack,73642,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodshrine01_hu6f_herald_of_khorne_rider_defend_front_01.anim,9158,1,ZSTD,4,386540241
anim2.pack,73644,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodshrine01_hu6f_herald_of_khorne_rider_defend_left_01.anim,7764,1,ZSTD,4,386549615
anim2.pack,73646,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodshrine01_hu6f_herald_of_khorne_rider_defend_right_01.anim,7582,1,ZSTD,4,386557595
anim2.pack,73650,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodthrone_hu6f_herald_of_khorne_rider_defend_back_01.anim,8079,1,ZSTD,4,386572838
anim2.pack,73652,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodthrone_hu6f_herald_of_khorne_rider_defend_left_01.anim,7768,1,ZSTD,4,386581133
anim2.pack,73654,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodthrone_hu6f_herald_of_khorne_rider_defend_right_01.anim,6903,1,ZSTD,4,386589105
anim2.pack,73648,animations\battle\humanoid06f\rider\bloodthrone_01\defends\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_defend_front_01.anim,7241,1,ZSTD,4,386565393
anim2.pack,73656,animations\battle\humanoid06f\rider\bloodthrone_01\locomotion\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_charge_01.anim,12310,1,ZSTD,4,386596212
anim2.pack,73657,animations\battle\humanoid06f\rider\bloodthrone_01\locomotion\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_run_01.anim,12374,1,ZSTD,4,386608522
anim2.pack,73658,animations\battle\humanoid06f\rider\bloodthrone_01\locomotion\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_walk_01.anim,12358,1,ZSTD,4,386620896
anim2.pack,73659,animations\battle\humanoid06f\rider\bloodthrone_01\locomotion\wm_bloodthrone01_hu6f_herald_of_khorne_rider_charge_01.anim,12278,1,ZSTD,4,386633254
anim2.pack,73660,animations\battle\humanoid06f\rider\bloodthrone_01\locomotion\wm_bloodthrone01_hu6f_herald_of_khorne_rider_run_01.anim,12453,1,ZSTD,4,386645532
anim2.pack,73661,animations\battle\humanoid06f\rider\bloodthrone_01\locomotion\wm_bloodthrone01_hu6f_herald_of_khorne_rider_walk_01.anim,11809,1,ZSTD,4,386657985
anim2.pack,73662,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_step_backward_01.anim,5335,1,ZSTD,4,386669794
anim2.pack,73663,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_step_forward_01.anim,5431,1,ZSTD,4,386675129
anim2.pack,73664,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_step_left_01.anim,6500,1,ZSTD,4,386680560
anim2.pack,73665,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_step_right_01.anim,6742,1,ZSTD,4,386687060
anim2.pack,73666,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_turn_left_180_01.anim,9269,1,ZSTD,4,386693802
anim2.pack,73667,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_turn_left_45_01.anim,6981,1,ZSTD,4,386703071
anim2.pack,73668,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_turn_left_90_01.anim,7383,1,ZSTD,4,386710052
anim2.pack,73669,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_turn_right_180_01.anim,9260,1,ZSTD,4,386717435
anim2.pack,73670,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_turn_right_45_01.anim,7125,1,ZSTD,4,386726695
anim2.pack,73671,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_turn_right_90_01.anim,7127,1,ZSTD,4,386733820
anim2.pack,73672,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_step_backward_01.anim,5403,1,ZSTD,4,386740947
anim2.pack,73673,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_step_forward_01.anim,4945,1,ZSTD,4,386746350
anim2.pack,73674,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_step_left_01.anim,6542,1,ZSTD,4,386751295
anim2.pack,73675,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_step_right_01.anim,6509,1,ZSTD,4,386757837
anim2.pack,73676,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_turn_left_180_01.anim,9948,1,ZSTD,4,386764346
anim2.pack,73677,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_turn_left_45_01.anim,7171,1,ZSTD,4,386774294
anim2.pack,73678,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_turn_right_180_01.anim,9088,1,ZSTD,4,386781465
anim2.pack,73679,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_turn_right_45_01.anim,7166,1,ZSTD,4,386790553
anim2.pack,73680,animations\battle\humanoid06f\rider\bloodthrone_01\movement\wm_bloodthrone01_hu6f_herald_of_khorne_rider_turn_left_90_01.anim,7430,1,ZSTD,4,386797719
anim2.pack,73681,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_porthole_stand_01.anim,8975,1,ZSTD,4,386805149
anim2.pack,73682,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_stand_01.anim,9054,1,ZSTD,4,386814124
anim2.pack,73683,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_stand_idle_01.anim,13767,1,ZSTD,4,386823178
anim2.pack,73684,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodshrine_hu6f_herald_of_khorne_rider_stand_idle_02.anim,29064,1,ZSTD,4,386836945
anim2.pack,73685,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_stand_01.anim,8522,1,ZSTD,4,386866009
anim2.pack,73687,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_stand_idle_01.anim,13695,1,ZSTD,4,386874747
anim2.pack,73688,animations\battle\humanoid06f\rider\bloodthrone_01\stand\wh3_wm_bloodthrone01_hu6f_herald_of_khorne_rider_stand_idle_02.anim,29943,1,ZSTD,4,386888442
anim2.pack,73689,animations\battle\humanoid06f\rider\bloodthrone_01\wm_bloodthrone01_hu6f_herald_of_khorne_rider_turn_right_90_01.anim,7096,1,ZSTD,4,386918385
anim2.pack,73690,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\attacks\hu06f_wh3_rider_attack_01.anim,17823,1,ZSTD,4,386925481
anim2.pack,73692,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\attacks\hu06f_wh3_rider_attack_02.anim,29531,1,ZSTD,4,386943329
anim2.pack,73693,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\attacks\hu06f_wh3_rider_attack_03.anim,18775,1,ZSTD,4,386972860
anim2.pack,73694,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\attacks\hu06f_wh3_rider_attack_04.anim,27439,1,ZSTD,4,386991635
anim2.pack,73695,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\attacks\hu06f_wh3_rider_attack_05.anim,14679,1,ZSTD,4,387019074
anim2.pack,73697,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\attacks\hu06f_wh3_rider_jumping_attack_01.anim,10768,1,ZSTD,4,387033778
anim2.pack,73698,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\campaign\cam_hu06f_wh3_rider_attack_01.anim,16417,1,ZSTD,4,387044546
anim2.pack,73699,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\campaign\cam_hu06f_wh3_rider_death_01.anim,8988,1,ZSTD,4,387060963
anim2.pack,73700,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\campaign\cam_hu06f_wh3_rider_defend_front_01.anim,11528,1,ZSTD,4,387069951
anim2.pack,73701,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\campaign\cam_hu06f_wh3_rider_run_01.anim,4423,1,ZSTD,4,387081479
anim2.pack,73702,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\campaign\cam_hu06f_wh3_rider_stand_01.anim,9775,1,ZSTD,4,387085902
anim2.pack,73703,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\campaign\cam_hu06f_wh3_rider_stand_idle_04.anim,20133,1,ZSTD,4,387095677
anim2.pack,73704,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\deaths\hu06f_wh3_rider_stand_death_01.anim,10693,1,ZSTD,4,387115810
anim2.pack,73706,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\deaths\hu06f_wh3_rider_stand_death_02.anim,8925,1,ZSTD,4,387126735
anim2.pack,73708,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\defends\hu06f_wh3_rider_defend_back_01.anim,9578,1,ZSTD,4,387135892
anim2.pack,73710,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\defends\hu06f_wh3_rider_defend_front_01.anim,11197,1,ZSTD,4,387145523
anim2.pack,73712,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\defends\hu06f_wh3_rider_defend_left_01.anim,13331,1,ZSTD,4,387156773
anim2.pack,73714,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\defends\hu06f_wh3_rider_defend_right_01.anim,13307,1,ZSTD,4,387170162
anim2.pack,73716,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\locomotion\hu06f_wh3_rider_charge_01.anim,5218,1,ZSTD,4,387183527
anim2.pack,73717,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\locomotion\hu06f_wh3_rider_run_01.anim,4778,1,ZSTD,4,387188745
anim2.pack,73718,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\locomotion\hu06f_wh3_rider_run_02.anim,5127,1,ZSTD,4,387193523
anim2.pack,73719,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\locomotion\hu06f_wh3_rider_walk_01.anim,9562,1,ZSTD,4,387198650
anim2.pack,73720,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\locomotion\hu06f_wh3_rider_walk_02.anim,6904,1,ZSTD,4,387208212
anim2.pack,73721,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_back_01.anim,8116,1,ZSTD,4,387215116
anim2.pack,73722,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_front_01.anim,7868,1,ZSTD,4,387223232
anim2.pack,73723,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_left_01.anim,12894,1,ZSTD,4,387231100
anim2.pack,73724,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_right_01.anim,13224,1,ZSTD,4,387243994
anim2.pack,73725,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_turn_left_180_01.anim,16694,1,ZSTD,4,387257218
anim2.pack,73726,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_turn_left_45_01.anim,6590,1,ZSTD,4,387273912
anim2.pack,73727,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_turn_left_90_01.anim,9137,1,ZSTD,4,387280502
anim2.pack,73728,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_turn_right_180_01.anim,16618,1,ZSTD,4,387289639
anim2.pack,73729,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_turn_right_45_01.anim,6690,1,ZSTD,4,387306257
anim2.pack,73730,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\movements\hu06f_wh3_rider_step_turn_right_90_01.anim,8954,1,ZSTD,4,387312947
anim2.pack,73731,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\persistent\hu06f_wh3_rider_persistent_01.anim,995,1,ZSTD,4,387321901
anim2.pack,73732,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\porthole\hu06f_wh3_rider_porthole_01.anim,10839,1,ZSTD,4,387322896
anim2.pack,73733,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\porthole\hu06f_wh3_rider_porthole_affirmative_01.anim,10987,1,ZSTD,4,387333735
anim2.pack,73734,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_01.anim,1384,1,ZSTD,4,387344722
anim2.pack,73735,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_stand_01.anim,10829,1,ZSTD,4,387346106
anim2.pack,73736,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_stand_idle_01.anim,18128,1,ZSTD,4,387356935
anim2.pack,73738,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_stand_idle_02.anim,14807,1,ZSTD,4,387375088
anim2.pack,73739,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_stand_idle_03.anim,9958,1,ZSTD,4,387389895
anim2.pack,73740,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_stand_idle_04.anim,21782,1,ZSTD,4,387399853
anim2.pack,73741,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\stand\hu06f_wh3_rider_stand_idle_05.anim,18791,1,ZSTD,4,387421635
anim2.pack,73742,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\unarmed\hu06f_wh3_rider_land_death_01.anim,8991,1,ZSTD,4,387440426
anim2.pack,73744,animations\battle\humanoid06f\rider\heavyquadruped04\2handed_sword\unarmed\hu06f_wh3_rider_un_fall_flailing_01.anim,6217,1,ZSTD,4,387449626
anim2.pack,73745,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_attack_01.anim,31799,1,ZSTD,4,387455843
anim2.pack,73747,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_attack_02.anim,27117,1,ZSTD,4,387488213
anim2.pack,73749,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_attack_03.anim,19394,1,ZSTD,4,387515851
anim2.pack,73751,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_attack_04.anim,13764,1,ZSTD,4,387535569
anim2.pack,73753,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_attack_05.anim,21388,1,ZSTD,4,387549668
anim2.pack,73755,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_attack_06.anim,18734,1,ZSTD,4,387571404
anim2.pack,73757,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_fly_attack_01.anim,24931,1,ZSTD,4,387590397
anim2.pack,73759,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_fly_attack_02.anim,23342,1,ZSTD,4,387615572
anim2.pack,73761,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_fly_attack_03.anim,15762,1,ZSTD,4,387639180
anim2.pack,73763,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_jumping_attack_01.anim,17384,1,ZSTD,4,387655171
anim2.pack,73765,animations\battle\humanoid06g\azazel\attacks\hu06g_azazel_matched_attack_02.anim,74549,1,ZSTD,4,387673083
anim2.pack,73769,animations\battle\humanoid06g\azazel\campaign\cam_hu06g_azazel_attack_06.anim,20744,1,ZSTD,4,387749283
anim2.pack,73771,animations\battle\humanoid06g\azazel\campaign\cam_hu06g_azazel_defend_back_01.anim,20027,1,ZSTD,4,387770187
anim2.pack,73772,animations\battle\humanoid06g\azazel\campaign\cam_hu06g_azazel_run_02.anim,9701,1,ZSTD,4,387790214
anim2.pack,73773,animations\battle\humanoid06g\azazel\campaign\cam_hu06g_azazel_stand_death_01.anim,25855,1,ZSTD,4,387799915
anim2.pack,73775,animations\battle\humanoid06g\azazel\campaign\cam_hu06g_azazel_walk_02.anim,12347,1,ZSTD,4,387825823
anim2.pack,73777,animations\battle\humanoid06g\azazel\combat_idles\hu06g_azazel_combat_idle_01.anim,14586,1,ZSTD,4,387838416
anim2.pack,73779,animations\battle\humanoid06g\azazel\death\hu06g_azazel_death_fall_flailing_01.anim,9768,1,ZSTD,4,387853111
anim2.pack,73781,animations\battle\humanoid06g\azazel\death\hu06g_azazel_flying_death_hit_01.anim,22941,1,ZSTD,4,387863002
anim2.pack,73783,animations\battle\humanoid06g\azazel\death\hu06g_azazel_flying_death_landed_01.anim,12437,1,ZSTD,4,387886001
anim2.pack,73785,animations\battle\humanoid06g\azazel\death\hu06g_azazel_stand_death_01.anim,36260,1,ZSTD,4,387898941
anim2.pack,73787,animations\battle\humanoid06g\azazel\docking\hu6g_azazel_docking_poses.anim,1447,1,ZSTD,4,387935701
anim2.pack,73788,animations\battle\humanoid06g\azazel\fly_stand\hu06g_azazel_flying_stand_01.anim,121744,1,ZSTD,4,387937148
anim2.pack,73789,animations\battle\humanoid06g\azazel\hit_reactions\hu06g_azazel_defend_back_01.anim,15132,1,ZSTD,4,388058892
anim2.pack,73791,animations\battle\humanoid06g\azazel\hit_reactions\hu06g_azazel_defend_front_01.anim,12961,1,ZSTD,4,388074077
anim2.pack,73793,animations\battle\humanoid06g\azazel\hit_reactions\hu06g_azazel_defend_left_01.anim,12634,1,ZSTD,4,388087091
anim2.pack,73795,animations\battle\humanoid06g\azazel\hit_reactions\hu06g_azazel_defend_right_01.anim,14808,1,ZSTD,4,388099783
anim2.pack,73797,animations\battle\humanoid06g\azazel\hit_reactions\hu06g_azazel_fly_defend_back_01.anim,13268,1,ZSTD,4,388114649
anim2.pack,73799,animations\battle\humanoid06g\azazel\hit_reactions\hu06g_azazel_fly_defend_front_01.anim,12292,1,ZSTD,4,388127970
